C11_0017	COG0009	9/9	Putative translation factor (SUA5)	Translation, ribosomal structure and biogenesis
C24_0042	COG1559	9/9	Predicted periplasmic solute-binding protein	General function prediction only
C25_0005	COG2321	6/9	Predicted metalloprotease	General function prediction only
C25_0011	COG0491	9/9	Zn-dependent hydrolases, including glyoxylases	General function prediction only
C26_0006	COG0494	9/9	NTP pyrophosphohydrolases including oxidative damage repair enzymes	General function prediction only
C26_0010	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	General function prediction only
C27_0002	COG3571	4/9	Predicted hydrolase of the alpha/beta-hydrolase fold	General function prediction only
C27_0004	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C27_0005	COG1485	4/9	Predicted ATPase	General function prediction only
C27_0007	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C27_0013	COG1011	7/9	Predicted hydrolase (HAD superfamily)	General function prediction only
C27_0021	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C27_0024	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C28_0011	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C28_0017	COG0491	9/9	Zn-dependent hydrolases, including glyoxylases	General function prediction only
C28_0021	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C28_0024	COG0384	6/9	Predicted epimerase, PhzC/PhzF homolog	General function prediction only
C28_0042	COG2262	9/9	GTPases	General function prediction only
C29_0008	COG1597	8/9	Sphingosine kinase and enzymes related to eukaryotic diacylglycerol kinase	General function prediction only
C29_0018	COG0730	7/9	Predicted permeases	General function prediction only
C29_0019	COG0595	9/9	Predicted hydrolase of the metallo-beta-lactamase superfamily	General function prediction only
C29_0030	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C29_0056	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C29_0060	COG2045	1/9	Phosphosulfolactate phosphohydrolase and related enzymes	General function prediction only
C29_0063	COG0612	6/9	Predicted Zn-dependent peptidases	General function prediction only
C29_0074	COG1409	8/9	Predicted phosphohydrolases	General function prediction only
C29_0082	COG0618	5/9	Exopolyphosphatase-related proteins	General function prediction only
C2_0023	COG0666	6/9	FOG: Ankyrin repeat	General function prediction only
C2_0031	COG2079	5/9	Uncharacterized protein involved in propionate catabolism	General function prediction only
C2_0041	COG1266	6/9	Predicted metal-dependent membrane protease	General function prediction only
C2_0043	COG0561	9/9	Predicted hydrolases of the HAD superfamily	General function prediction only
C2_0051	COG1216	9/9	Predicted glycosyltransferases	General function prediction only
C2_0056	COG0627	8/9	Predicted esterase	General function prediction only
C2_0057	COG0627	8/9	Predicted esterase	General function prediction only
C2_0059	COG0627	8/9	Predicted esterase	General function prediction only
C2_0075	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C2_0089	COG1216	9/9	Predicted glycosyltransferases	General function prediction only
C2_0094	COG0604	9/9	NADPH:quinone reductase and related Zn-dependent oxidoreductases	General function prediction only
C2_0106	COG0627	8/9	Predicted esterase	General function prediction only
C2_0128	COG1075	5/9	Predicted acetyltransferases and hydrolases with the alpha/beta hydrolase fold	General function prediction only
C2_0131	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C30_0004	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C30_0011	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C30_0013	COG0488	9/9	ATPase components of ABC transporters with duplicated ATPase domains	General function prediction only
C30_0019	COG2153	4/9	Predicted acyltransferase	General function prediction only
C30_0020	COG0579	8/9	Predicted dehydrogenase	General function prediction only
C30_0031	COG3393	5/9	Predicted acetyltransferase	General function prediction only
C30_0039	COG0820	8/9	Predicted Fe-S-cluster redox enzyme	General function prediction only
C30_0069	COG1837	6/9	Predicted RNA-binding protein (contains KH domain)	General function prediction only
C30_0071	COG1266	6/9	Predicted metal-dependent membrane protease	General function prediction only
C30_0086	COG1399	9/9	Predicted metal-binding, possibly nucleic acid-binding protein	General function prediction only
C30_0103	COG0494	9/9	NTP pyrophosphohydrolases including oxidative damage repair enzymes	General function prediction only
C30_0115	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C31_0016	COG0627	8/9	Predicted esterase	General function prediction only
C31_0025	COG3176	4/9	Putative hemolysin	General function prediction only
C31_0028	COG0500	9/9	SAM-dependent methyltransferases	General function prediction only
C31_0031	COG0110	9/9	Acetyltransferase (isoleucine patch superfamily)	General function prediction only
C31_0033	COG0500	9/9	SAM-dependent methyltransferases	General function prediction only
C31_0035	COG0494	9/9	NTP pyrophosphohydrolases including oxidative damage repair enzymes	General function prediction only
C32_0002	COG0494	9/9	NTP pyrophosphohydrolases including oxidative damage repair enzymes	General function prediction only
C32_0011	COG0431	8/9	Predicted flavoprotein	General function prediction only
C32_0019	COG0523	6/9	Putative GTPases (G3E family)	General function prediction only
C32_0024	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C32_0033	COG0697	8/9	Permeases of the drug/metabolite transporter (DMT) superfamily	General function prediction only
C32_0056	COG0661	5/9	Predicted unusual protein kinase	General function prediction only
C32_0066	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C32_0072	COG2146	6/9	Ferredoxin subunits of nitrite reductase and ring-hydroxylating dioxygenases	General function prediction only
C32_0093	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C32_0099	COG1597	8/9	Sphingosine kinase and enzymes related to eukaryotic diacylglycerol kinase	General function prediction only
C32_0107	COG1162	9/9	Predicted GTPases	General function prediction only
C33_0003	COG1040	5/9	Predicted amidophosphoribosyltransferases	General function prediction only
C33_0019	COG0494	9/9	NTP pyrophosphohydrolases including oxidative damage repair enzymes	General function prediction only
C33_0020	COG0663	8/9	Carbonic anhydrases/acetyltransferases, isoleucine patch superfamily	General function prediction only
C33_0021	COG1216	9/9	Predicted glycosyltransferases	General function prediction only
C33_0044	COG2166	2/9	SufE protein probably involved in Fe-S center assembly	General function prediction only
C33_0048	COG1011	7/9	Predicted hydrolase (HAD superfamily)	General function prediction only
C33_0051	COG2068	4/9	Uncharacterized MobA-related protein	General function prediction only
C33_0054	COG2351	2/9	Transthyretin-like protein	General function prediction only
C33_0062	COG1266	6/9	Predicted metal-dependent membrane protease	General function prediction only
C33_0072	COG1201	8/9	Lhr-like helicases	General function prediction only
C33_0080	COG1473	8/9	Metal-dependent amidase/aminoacylase/carboxypeptidase	General function prediction only
C33_0081	COG1473	8/9	Metal-dependent amidase/aminoacylase/carboxypeptidase	General function prediction only
C34_0013	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C34_0015	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C34_0016	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C34_0018	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C34_0020	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C34_0021	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C35_0028	COG0622	3/9	Predicted phosphoesterase	General function prediction only
C35_0031	COG2409	9/9	Predicted drug exporters of the RND superfamily	General function prediction only
C35_0032	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C35_0036	COG0515	9/9	Serine/threonine protein kinase	General function prediction only
C35_0042	COG2085	5/9	Predicted dinucleotide-binding enzymes	General function prediction only
C36_0004	COG0456	9/9	Acetyltransferases	General function prediction only
C36_0006	COG0802	8/9	Predicted ATPase or kinase	General function prediction only
C36_0007	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C36_0032	COG0431	8/9	Predicted flavoprotein	General function prediction only
C36_0079	COG1075	5/9	Predicted acetyltransferases and hydrolases with the alpha/beta hydrolase fold	General function prediction only
C36_0088	COG1574	5/9	Predicted metal-dependent hydrolase with the TIM-barrel fold	General function prediction only
C36_0089	COG0824	8/9	Predicted thioesterase	General function prediction only
C36_0104	COG1402	4/9	Uncharacterized protein, putative amidase	General function prediction only
C36_0115	COG0535	6/9	Predicted Fe-S oxidoreductases	General function prediction only
C36_0124	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C36_0128	COG0517	8/9	FOG: CBS domain	General function prediction only
C36_0138	COG0388	9/9	Predicted amidohydrolase	General function prediction only
C36_0147	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C36_0148	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C36_0160	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C36_0162	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C36_0164	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C36_0165	COG1073	8/9	Hydrolases of the alpha/beta superfamily	General function prediction only
C36_0168	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C36_0176	COG3607	4/9	Predicted lactoylglutathione lyase	General function prediction only
C36_0189	COG1064	9/9	Zn-dependent alcohol dehydrogenases	General function prediction only
C36_0193	COG2823	0/9	Predicted periplasmic or secreted lipoprotein	General function prediction only
C36_0197	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C36_0207	COG0637	9/9	Predicted phosphatase/phosphohexomutase	General function prediction only
C36_0209	COG4122	9/9	Predicted O-methyltransferase	General function prediction only
C36_0218	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C36_0227	COG1123	9/9	ATPase components of various ABC-type transport systems, contain duplicated ATPase	General function prediction only
C36_0233	COG0546	8/9	Predicted phosphatases	General function prediction only
C36_0237	COG1546	9/9	Uncharacterized protein (competence- and mitomycin-induced)	General function prediction only
C36_0237	COG1058	3/9	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA	General function prediction only
C36_0248	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C36_0251	COG0494	9/9	NTP pyrophosphohydrolases including oxidative damage repair enzymes	General function prediction only
C36_0264	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C36_0268	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C36_0291	COG0491	9/9	Zn-dependent hydrolases, including glyoxylases	General function prediction only
C36_0295	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C36_0296	COG2070	7/9	Dioxygenases related to 2-nitropropane dioxygenase	General function prediction only
C36_0298	COG2159	6/9	Predicted metal-dependent hydrolase of the TIM-barrel fold	General function prediction only
C36_0302	COG1853	8/9	Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family	General function prediction only
C36_0308	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C36_0309	COG3903	6/9	Predicted ATPase	General function prediction only
C36_0313	COG3173	6/9	Predicted aminoglycoside phosphotransferase	General function prediction only
C37_0011	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C39_0002	COG1409	8/9	Predicted phosphohydrolases	General function prediction only
C39_0007	COG0491	9/9	Zn-dependent hydrolases, including glyoxylases	General function prediction only
C39_0008	COG1832	3/9	Predicted CoA-binding protein	General function prediction only
C39_0010	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C39_0014	COG0591	5/9	Na+/proline symporter	General function prediction only
C39_0019	COG1878	5/9	Predicted metal-dependent hydrolase	General function prediction only
C39_0020	COG2079	5/9	Uncharacterized protein involved in propionate catabolism	General function prediction only
C39_0039	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0043	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	General function prediction only
C39_0044	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0045	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	General function prediction only
C39_0050	COG2409	9/9	Predicted drug exporters of the RND superfamily	General function prediction only
C39_0056	COG2329	8/9	Uncharacterized enzyme involved in biosynthesis of extracellular polysaccharides	General function prediction only
C39_0064	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0069	COG0496	0/9	Predicted acid phosphatase	General function prediction only
C39_0077	COG4110	2/9	Uncharacterized protein involved in stress response	General function prediction only
C39_0084	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C39_0103	COG0697	8/9	Permeases of the drug/metabolite transporter (DMT) superfamily	General function prediction only
C39_0122	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	General function prediction only
C39_0126	COG0546	8/9	Predicted phosphatases	General function prediction only
C39_0138	COG1205	8/9	Distinct helicase family with a unique C-terminal domain including a metal-binding cysteine cluster	General function prediction only
C39_0143	COG1205	8/9	Distinct helicase family with a unique C-terminal domain including a metal-binding cysteine cluster	General function prediction only
C39_0158	COG0591	5/9	Na+/proline symporter	General function prediction only
C39_0174	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C39_0183	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0188	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0198	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0209	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C39_0231	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	General function prediction only
C39_0235	COG3576	5/9	Predicted flavin-nucleotide-binding protein structurally related to pyridoxine 5'-phosphate oxidase	General function prediction only
C39_0247	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	General function prediction only
C39_0252	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C39_0255	COG0488	9/9	ATPase components of ABC transporters with duplicated ATPase domains	General function prediction only
C39_0258	COG0666	6/9	FOG: Ankyrin repeat	General function prediction only
C39_0262	COG5006	6/9	Predicted permease, DMT superfamily	General function prediction only
C39_0264	COG3324	7/9	Predicted enzyme related to lactoylglutathione lyase	General function prediction only
C39_0269	COG3491	1/9	Isopenicillin N synthase and related dioxygenases	General function prediction only
C39_0271	COG0493	9/9	NADPH-dependent glutamate synthase beta chain and related oxidoreductases	General function prediction only
C39_0276	COG2110	4/9	Predicted phosphatase homologous to the C-terminal domain of histone macroH2A1	General function prediction only
C39_0284	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0285	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C39_0287	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C39_0305	COG3607	4/9	Predicted lactoylglutathione lyase	General function prediction only
C3_0003	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C3_0027	COG0697	8/9	Permeases of the drug/metabolite transporter (DMT) superfamily	General function prediction only
C3_0028	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C3_0030	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C3_0036	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C3_0045	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C3_0054	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C3_0055	COG0627	8/9	Predicted esterase	General function prediction only
C3_0058	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C3_0063	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C3_0064	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C3_0065	COG0388	9/9	Predicted amidohydrolase	General function prediction only
C3_0075	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C3_0080	COG0388	9/9	Predicted amidohydrolase	General function prediction only
C3_0086	COG2151	9/9	Predicted metal-sulfur cluster biosynthetic enzyme	General function prediction only
C3_0099	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C3_0101	COG0663	8/9	Carbonic anhydrases/acetyltransferases, isoleucine patch superfamily	General function prediction only
C40_0005	COG4172	2/9	ABC-type uncharacterized transport system, duplicated ATPase component	General function prediction only
C40_0010	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C40_0014	COG0446	8/9	Uncharacterized NAD(FAD)-dependent dehydrogenases	General function prediction only
C40_0015	COG3961	3/9	Pyruvate decarboxylase and related thiamine pyrophosphate-requiring enzymes	General function prediction only
C40_0025	COG1524	4/9	Uncharacterized proteins of the AP superfamily	General function prediction only
C41_0003	COG0523	6/9	Putative GTPases (G3E family)	General function prediction only
C41_0008	COG0679	3/9	Predicted permeases	General function prediction only
C41_0011	COG4867	5/9	Uncharacterized protein with a von Willebrand factor type A (vWA) domain	General function prediction only
C41_0039	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C41_0053	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C41_0060	COG4147	6/9	Predicted symporter	General function prediction only
C41_0062	COG4147	6/9	Predicted symporter	General function prediction only
C41_0071	COG2220	6/9	Predicted Zn-dependent hydrolases of the beta-lactamase fold	General function prediction only
C41_0081	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C41_0087	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C41_0088	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C41_0089	COG0714	7/9	MoxR-like ATPases	General function prediction only
C41_0093	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C41_0095	COG0656	9/9	Aldo/keto reductases, related to diketogulonate reductase	General function prediction only
C41_0097	COG0488	9/9	ATPase components of ABC transporters with duplicated ATPase domains	General function prediction only
C41_0100	COG4152	0/9	ABC-type uncharacterized transport system, ATPase component	General function prediction only
C41_0105	COG0697	8/9	Permeases of the drug/metabolite transporter (DMT) superfamily	General function prediction only
C41_0111	COG2358	3/9	TRAP-type uncharacterized transport system, periplasmic component	General function prediction only
C41_0116	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C41_0118	COG0388	9/9	Predicted amidohydrolase	General function prediction only
C41_0133	COG4552	5/9	Predicted acetyltransferase involved in intracellular survival and related acetyltransferases	General function prediction only
C41_0142	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C41_0144	COG2252	6/9	Permeases	General function prediction only
C41_0150	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C41_0172	COG2130	3/9	Putative NADP-dependent oxidoreductases	General function prediction only
C41_0173	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C41_0175	COG0627	8/9	Predicted esterase	General function prediction only
C41_0177	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C41_0202	COG3740	3/9	Phage head maturation protease	General function prediction only
C42_0019	COG0456	9/9	Acetyltransferases	General function prediction only
C42_0034	COG0354	9/9	Predicted aminomethyltransferase related to GcvT	General function prediction only
C42_0051	COG2220	6/9	Predicted Zn-dependent hydrolases of the beta-lactamase fold	General function prediction only
C42_0053	COG3233	4/9	Predicted deacetylase	General function prediction only
C42_0060	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C48_0008	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	General function prediction only
C48_0018	COG0537	9/9	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	General function prediction only
C48_0020	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C48_0024	COG0701	4/9	Predicted permeases	General function prediction only
C49_0010	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	General function prediction only
C49_0012	COG2409	9/9	Predicted drug exporters of the RND superfamily	General function prediction only
C49_0021	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C49_0022	COG3180	3/9	Putative ammonia monooxygenase	General function prediction only
C49_0025	COG1253	8/9	Hemolysins and related proteins containing CBS domains	General function prediction only
C49_0026	COG1253	8/9	Hemolysins and related proteins containing CBS domains	General function prediction only
C49_0031	COG3968	0/9	Uncharacterized protein related to glutamine synthetase	General function prediction only
C49_0036	COG2153	4/9	Predicted acyltransferase	General function prediction only
C49_0038	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C49_0042	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C49_0044	COG3552	3/9	Protein containing von Willebrand factor type A (vWA) domain	General function prediction only
C49_0045	COG0714	7/9	MoxR-like ATPases	General function prediction only
C49_0057	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C49_0059	COG1011	7/9	Predicted hydrolase (HAD superfamily)	General function prediction only
C49_0063	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C49_0071	COG4221	7/9	Short-chain alcohol dehydrogenase of unknown specificity	General function prediction only
C49_0073	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C49_0077	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C49_0078	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C49_0080	COG5006	6/9	Predicted permease, DMT superfamily	General function prediction only
C49_0121	COG3943	0/9	Virulence protein	General function prediction only
C49_0138	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C49_0141	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C49_0142	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C49_0146	COG4948	9/9	L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily	General function prediction only
C49_0147	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	General function prediction only
C49_0150	COG2249	1/9	Putative NADPH-quinone reductase (modulator of drug activity B)	General function prediction only
C49_0156	COG1162	9/9	Predicted GTPases	General function prediction only
C4_0018	COG1387	4/9	Histidinol phosphatase and related hydrolases of the PHP family	General function prediction only
C4_0023	COG2409	9/9	Predicted drug exporters of the RND superfamily	General function prediction only
C4_0029	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C4_0033	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0036	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0081	COG3442	9/9	Predicted glutamine amidotransferase	General function prediction only
C4_0083	COG0697	8/9	Permeases of the drug/metabolite transporter (DMT) superfamily	General function prediction only
C4_0093	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C4_0096	COG1545	4/9	Predicted nucleic-acid-binding protein containing a Zn-ribbon	General function prediction only
C4_0099	COG0491	9/9	Zn-dependent hydrolases, including glyoxylases	General function prediction only
C4_0100	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0113	COG0546	8/9	Predicted phosphatases	General function prediction only
C4_0115	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C4_0117	COG1408	9/9	Predicted phosphohydrolases	General function prediction only
C4_0126	COG0673	5/9	Predicted dehydrogenases and related proteins	General function prediction only
C4_0127	COG0491	9/9	Zn-dependent hydrolases, including glyoxylases	General function prediction only
C4_0132	COG0494	9/9	NTP pyrophosphohydrolases including oxidative damage repair enzymes	General function prediction only
C4_0134	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C4_0136	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0152	COG1205	8/9	Distinct helicase family with a unique C-terminal domain including a metal-binding cysteine cluster	General function prediction only
C4_0155	COG1754	9/9	Uncharacterized C-terminal domain of topoisomerase IA	General function prediction only
C4_0160	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C4_0164	COG1750	0/9	Archaeal serine proteases	General function prediction only
C4_0165	COG0693	7/9	Putative intracellular protease/amidase	General function prediction only
C4_0171	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C4_0184	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C4_0193	COG1123	9/9	ATPase components of various ABC-type transport systems, contain duplicated ATPase	General function prediction only
C4_0197	COG1063	7/9	Threonine dehydrogenase and related Zn-dependent dehydrogenases	General function prediction only
C4_0198	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C4_0215	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0238	COG0515	9/9	Serine/threonine protein kinase	General function prediction only
C4_0256	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0260	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C4_0261	COG0596	9/9	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only
C4_0265	COG1623	6/9	Predicted nucleic-acid-binding protein (contains the HHH domain)	General function prediction only
C4_0276	COG1540	6/9	Uncharacterized proteins, homologs of lactam utilization protein B	General function prediction only
C4_0284	COG1073	8/9	Hydrolases of the alpha/beta superfamily	General function prediction only
C4_0306	COG0300	9/9	Short-chain dehydrogenases of various substrate specificities	General function prediction only
C4_0312	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0317	COG1028	9/9	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	General function prediction only
C4_0321	COG4106	4/9	Trans-aconitate methyltransferase	General function prediction only
C4_0325	COG0515	9/9	Serine/threonine protein kinase	General function prediction only
C4_0335	COG1994	5/9	Zn-dependent proteases	General function prediction only
C4_0351	COG3618	2/9	Predicted metal-dependent hydrolase of the TIM-barrel fold	General function prediction only
C4_0353	COG0493	9/9	NADPH-dependent glutamate synthase beta chain and related oxidoreductases	General function prediction only
C4_0368	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C4_0372	COG0477	9/9	Permeases of the major facilitator superfamily	General function prediction only
C4_0378	COG1123	9/9	ATPase components of various ABC-type transport systems, contain duplicated ATPase	General function prediction only
C4_0383	COG0604	9/9	NADPH:quinone reductase and related Zn-dependent oxidoreductases	General function prediction only
C4_0401	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C4_0405	COG0730	7/9	Predicted permeases	General function prediction only
C4_0414	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	General function prediction only
C4_0420	COG0645	3/9	Predicted kinase	General function prediction only
C4_0429	COG0857	4/9	BioD-like N-terminal domain of phosphotransacetylase	General function prediction only
C4_0431	COG0515	9/9	Serine/threonine protein kinase	General function prediction only
